,AverageTradePrice,BuyQuantity,Close,Exchange,ExchangeType,High,LastQuantity,LastTradeTime,LastTradedPrice,Low,NetChange,Open,OpenInterest,Scripcode,SellQuantity,TotalBuyQuantity,TotalSellQuantity,Volume,Name,FullName
295,121.74,0,121.65,N,C,122.8,182,/Date(1695637690000)/,122.4,120,0.75,121.8,0,4717,663,0,663,11052731,GAIL,GAIL (INDIA) LTD
296,107.56,36176,109.2,N,C,110.5,1000,/Date(1695637182000)/,106.55,106.05,-2.65000000000001,109.85,0,4745,0,36176,0,14756857,BANKINDIA,BANK OF INDIA
297,999.99,0,999.99,N,C,1000.01,110,/Date(1695636796000)/,999.99,999.97,0,999.99,0,4838,0,0,0,246564,ICICILIQ,ICICIPRAMC - ICICILIQ
298,1981.58,0,1993.05,N,C,2020,2,/Date(1695635999000)/,1971.35,1965,-21.7,1999,0,4847,2,0,2,45490,KIMS,KRISHNA INST OF MED SCI L
299,371.98,0,368,N,C,376.7,5,/Date(1695637582000)/,369.85,367.65,1.85000000000002,368,0,4898,17,0,17,123887,FDC,FDC LIMITED
300,144.01,104,144.15,N,C,145.45,1,/Date(1695637335000)/,143.5,143,-0.650000000000006,145.45,0,4907,0,104,0,1633915,ENGINERSIN,ENGINEERS INDIA LTD
301,293.32,3867,296.35,N,C,298.9,3,/Date(1695636806000)/,289.6,288.5,-6.75,296,0,4934,0,3867,0,1123215,IPL,INDIA PESTICIDES LIMITED
302,951.5,3157,950.3,N,C,961.2,1,/Date(1695637771000)/,956.35,941.5,6.05000000000007,950.3,0,4963,0,3157,0,8997098,ICICIBANK,ICICI BANK LTD.
303,15.27,1687,15.31,N,C,15.5,200,/Date(1695637353000)/,15.26,15.21,-0.0500000000000007,15.39,0,4973,0,1687,0,2547731,PHARMABEES,NIPPONAMC - NETFPHARMA
304,143.51,0,141.45,N,C,147.35,213,/Date(1695637775000)/,143.45,139.5,2,142.95,0,4986,12436,0,12436,23294993,IRCON,IRCON INTERNATIONAL LTD
305,431.98,353,433.65,N,C,438.8,100,/Date(1695635993000)/,431.7,428.55,-1.94999999999999,431.1,0,4992,0,353,0,52077,SHARDACROP,SHARDA CROPCHEM LTD.
306,1407.8,468,1405.6,N,C,1421.35,18,/Date(1695637695000)/,1412.05,1396,6.45000000000005,1407.7,0,5049,0,468,0,78638,CLEAN,CLEAN SCIENCE & TECH LTD
307,1243.16,0,1236,N,C,1280,3,/Date(1695637795000)/,1244.6,1215,8.59999999999991,1245.9,0,5054,10700,0,10700,98551,GRINFRA,G R INFRAPROJECTS LIMITED
308,98.78,10251,99.9,N,C,100.5,500,/Date(1695637556000)/,98.45,97.75,-1.45,100.3,0,5097,0,10251,0,34410972,ZOMATO,ZOMATO LIMITED
309,786.95,100,789.35,N,C,794.05,2,/Date(1695636907000)/,782.8,780.05,-6.55000000000007,786.7,0,5142,0,100,0,36718,CIGNITITEC,CIGNITI TECHNOLOGIES LTD
310,208.06,600,205,N,C,210.75,18,/Date(1695637377000)/,208.25,205,3.25,206.25,0,5143,0,600,0,971631,JAICORPLTD,JAI CORP LIMITED
311,1617.82,0,1619.75,N,C,1634.9,1,/Date(1695637184000)/,1617.55,1612.1,-2.20000000000005,1634.9,0,5162,35,0,35,17652,TATVA,TATVA CHIN PHARM CHEM LTD
312,1704.79,1,1688.65,N,C,1735.4,2,/Date(1695637053000)/,1728.35,1665.15,39.6999999999998,1688.65,0,5186,0,1,0,25837,STYLAMIND,STYLAM INDUSTRIES LIMITED
313,127.52,679,125.95,N,C,129.75,50,/Date(1695636919000)/,127.0,125.45,1.05,127.1,0,5200,0,679,0,272712,GRAUWEIL,GRAUER & WEIL IND LTD
314,268.54,0,267.15,N,C,270.5,100,/Date(1695637676000)/,268.0,263.3,0.850000000000023,269,0,5204,4072,0,4072,3475698,GMDCLTD,GUJARAT MINERAL DEV CORP
315,1443.99,0,1452.9,N,C,1454.55,1,/Date(1695637781000)/,1442.75,1434.1,-10.1500000000001,1451.5,0,5258,78,0,78,2013653,INDUSINDBK,INDUSIND BANK LIMITED
316,435.86,0,440.95,N,C,443.85,11,/Date(1695637487000)/,432.5,431.75,-8.44999999999999,443.85,0,5264,702,0,702,36740,PDSL,PDS LIMITED
317,625.79,0,645,N,C,649.2,31,/Date(1695635986000)/,630.0,617,-15,644.7,0,5265,0,0,0,457128,GLS,GLENMARK LIFE SCIENCE LTD
318,2242.77,0,2218.2,N,C,2285.05,10,/Date(1695636602000)/,2264.5,2211.05,46.3000000000002,2229.9,0,5279,44,0,44,39587,ROLEXRINGS,ROLEX RINGS LIMITED
319,283.95,68,288,N,C,288.8,100,/Date(1695637384000)/,282.35,281,-5.64999999999998,287.6,0,5313,0,68,0,208218,UGROCAP,UGRO CAPITAL LIMITED
320,640.68,142,650.25,N,C,657,5,/Date(1695637515000)/,634.8,628.55,-15.45,657,0,5359,0,142,0,58827,KRSNAA,KRSNAA DIAGNOSTICS LTD
321,207.54,0,208.7,N,C,209.4,1,/Date(1695637606000)/,207.75,206,-0.949999999999989,208.7,0,5373,2625,0,2625,389060,DEVYANI,DEVYANI INTERNATIONAL LTD
322,616.76,304,616.65,N,C,627.9,1,/Date(1695637350000)/,620.6,605,3.95000000000005,611.1,0,5378,0,304,0,131869,ASAHIINDIA,ASAHI INDIA GLASS LIMITED
323,970.53,0,986.2,N,C,993.3,50,/Date(1695637739000)/,964.5,961,-21.7,993.3,0,5382,85,0,85,36423,EPIGRAL,EPIGRAL LIMITED
324,1679.71,1667,1653.45,N,C,1714,2,/Date(1695637762000)/,1695.5,1646.1,42.05,1653.5,0,5385,0,1667,0,124812,AAVAS,AAVAS FINANCIERS LIMITED
325,79.82,527,80,N,C,81.55,200,/Date(1695637777000)/,79.75,79.2,-0.25,80.4,0,5394,0,527,0,932328,MOL,MEGHMANI ORGANICS LIMITED
326,546.51,0,546.15,N,C,555.05,2,/Date(1695637691000)/,542.05,540,-4.10000000000002,546,0,5407,11,0,11,57934,CARTRADE,CARTRADE TECH LIMITED
327,380.93,0,369.4,N,C,387,190,/Date(1695636000000)/,376.6,367.7,7.20000000000005,369.95,0,5426,2184,0,2184,1007916,NUVOCO,NUVOCO VISTAS CORP LTD
328,281.72,5175,277.1,N,C,286.75,1,/Date(1695637400000)/,282.75,277.55,5.64999999999998,280.1,0,5435,0,5175,0,807262,APTUS,APTUS VALUE HSG FIN I LTD
329,480.7,82,483.7,N,C,489.15,2,/Date(1695636812000)/,479.6,476.5,-4.09999999999997,482,0,5449,0,82,0,97079,CHEMPLASTS,CHEMPLAST SANMAR LIMITED
330,797.05,0,808.75,N,C,815.95,65,/Date(1695637470000)/,796.35,786.2,-12.4,812.3,0,5475,525,0,525,739418,GRSE,GARDEN REACH SHIP&ENG LTD
331,1269.5,1,1278.65,N,C,1288,14,/Date(1695635997000)/,1264.05,1259.6,-14.6000000000001,1278.65,0,5578,0,1,0,33505,AMIORG,AMI ORGANICS LIMITED
332,459.22,4,455.6,N,C,473.25,96,/Date(1695636797000)/,457.55,455,1.94999999999999,456.5,0,5585,0,4,0,77591,VIJAYA,VIJAYA DIAGNOSTIC CEN LTD
333,4585.62,0,4583.8,N,C,4640,6,/Date(1695636887000)/,4593.1,4480,9.30000000000018,4583.8,0,5610,0,0,0,9458,ASTRAZEN,ASTRAZENECA PHARMA IND LT
334,215.6,396,215.95,N,C,218.75,500,/Date(1695637193000)/,214.7,213.9,-1.25,217.4,0,5622,0,396,0,488250,ITDCEM,ITD CEMENTATION INDIA LTD
335,108.56,16380,108.7,N,C,110.65,427,/Date(1695637670000)/,107.85,107.2,-0.850000000000009,109.1,0,5633,0,16380,0,5157610,J&KBANK,J & K BANK LTD.
336,129.34,2384,129.7,N,C,130.4,550,/Date(1695637632000)/,129.4,128.2,-0.299999999999983,130,0,5701,0,2384,0,2581546,CUB,CITY UNION BANK LTD
337,1635.12,0,1633.5,N,C,1666,3,/Date(1695637757000)/,1644.75,1604,11.25,1631.05,0,5748,7,0,7,301649,CYIENT,CYIENT LIMITED
338,940.36,0,940.65,N,C,949.9,2,/Date(1695637723000)/,937.05,934,-3.60000000000002,949.75,0,5751,27,0,27,68612,SANSERA,SANSERA ENGINEERING LTD
339,32.3,50,32.4,N,C,32.88,10,/Date(1695635986000)/,32.34,32.08,-0.0599999999999952,32.48,0,5782,0,50,0,253085,MASPTOP50,MIRAEAMC - MASPTOP50
340,1015.78,361,1018.25,N,C,1026,10,/Date(1695637544000)/,1018.95,1005.15,0.700000000000045,1015.2,0,5900,0,361,0,7123890,AXISBANK,AXIS BANK LIMITED
341,718.63,449,720.8,N,C,728.3,2,/Date(1695637467000)/,716.45,712,-4.34999999999991,725.8,0,5911,0,449,0,171501,PARAS,PARAS DEF AND SPCE TECH L
342,726.23,131,719.25,N,C,734,4,/Date(1695637473000)/,728.5,714,9.25,719.65,0,5926,0,131,0,563077,INTELLECT,INTELLECT DESIGN ARENA
343,773.79,27,764.05,N,C,785,1,/Date(1695636912000)/,781.55,760,17.5,762.3,0,5938,0,27,0,47733,MONTECARLO,MONTE CARLO FASHIONS LTD.
344,26.64,46258,26.8,N,C,27.5,2,/Date(1695637535000)/,26.2,26.05,-0.600000000000001,27,0,5948,0,46258,0,76920633,SOUTHBANK,THE SOUTH INDIAN BANK LTD
345,417.55,0,416.9,N,C,420.2,105,/Date(1695635994000)/,419.05,412.3,2.15000000000003,418,0,6018,142,0,142,51914,ABSLAMC,ADIT BIRL SUN LIF AMC LTD
346,585.42,0,586.05,N,C,593.85,6,/Date(1695635997000)/,585.25,580.8,-0.799999999999955,589.8,0,6125,0,0,0,58899,GOODLUCK,GOODLUCK INDIA LIMITED
347,316.79,0,314.45,N,C,320.5,500,/Date(1695637772000)/,316.1,312.4,1.65000000000003,312.4,0,6198,0,0,0,188449,FCL,FINEOTEX CHEMICAL LIMITED
348,163.77,0,160.65,N,C,166,475,/Date(1695637088000)/,163.05,160.1,2.40000000000001,160.65,0,6216,319,0,319,670726,CAMLINFINE,CAMLIN FINE SCIENCES LTD
349,93.35,0,93.5,N,C,94.1,300,/Date(1695637771000)/,93.25,92.65,-0.25,93.5,0,6364,5901,0,5901,5162219,NATIONALUM,NATIONAL ALUMINIUM CO LTD
350,512.21,0,513.6,N,C,519,5,/Date(1695635978000)/,511.3,505.15,-2.30000000000001,513.6,0,6445,1,0,1,42811,TECHNOE,TECHNO ELEC & ENG CO. LTD
351,141.81,15585,143.5,N,C,144,30,/Date(1695637383000)/,142.55,140.7,-0.949999999999989,143.5,0,6545,0,15585,0,4798044,NYKAA,FSN E COMMERCE VENTURES
352,320.4,0,319,N,C,323.95,45,/Date(1695635976000)/,322.3,316.15,3.30000000000001,318.95,0,6579,5,0,5,47437,FINOPB,FINO PAYMENTS BANK LTD
353,1060.05,331036,1043.6,N,C,1096.85,5,/Date(1695637761000)/,1090.25,1033.05,46.6500000000001,1039.85,0,6596,0,331036,0,480328,SONATSOFTW,SONATA SOFTWARE LTD
354,674.38,0,683.5,N,C,688.3,18,/Date(1695637657000)/,671.0,668,-12.5,684,0,6643,27,0,27,148581,SJS,SJS ENTERPRISES LIMITED
355,738.97,0,750.2,N,C,759.9,20,/Date(1695636974000)/,742.25,725.15,-7.95000000000005,753.95,0,6656,20,0,20,2221590,POLICYBZR,PB FINTECH LIMITED
356,851.31,0,850,N,C,873,1,/Date(1695637675000)/,848.45,834.3,-1.54999999999995,846.4,0,6705,34986,0,34986,2665545,PAYTM,ONE 97 COMMUNICATIONS LTD
357,915.35,0,933,N,C,940,100,/Date(1695637649000)/,910.15,908.15,-22.85,940,0,6713,42,0,42,60143,MOLDTKPAC,MOLD-TEK PACKAGING LTD
358,1485.69,0,1483.95,N,C,1519,367,/Date(1695635998000)/,1464.25,1458.1,-19.7,1485,0,6718,0,0,0,399178,SAPPHIRE,SAPPHIRE FOODS INDIA LTD
359,692.56,679,683.2,N,C,698.9,1,/Date(1695637371000)/,695.2,682.8,12,687,0,6733,0,679,0,1127597,JINDALSTEL,JINDAL STEEL & POWER LTD
360,414.81,347,417.25,N,C,419.35,1,/Date(1695636953000)/,413.0,411.15,-4.25,418.35,0,6818,0,347,0,304137,LATENTVIEW,LATENT VIEW ANALYTICS LTD
361,553.35,0,553.3,N,C,565,18,/Date(1695637351000)/,547.7,543.3,-5.59999999999991,556.45,0,6943,135,0,135,97070,TARSONS,TARSONS PRODUCTS LIMITED
362,962.58,0,962.9,N,C,972.6,22,/Date(1695635978000)/,961.2,955.9,-1.69999999999993,965,0,6944,0,0,0,53389,GANECOS,GANESHA ECOSPHERE LIMITED
363,1302.52,0,1295.7,N,C,1324.9,1,/Date(1695635990000)/,1288.8,1285,-6.90000000000009,1315.15,0,6964,1,0,1,20745,GOCOLORS,GO FASHION INDIA LTD
364,490.21,0,488.05,N,C,496.4,100,/Date(1695637599000)/,488.4,485,0.349999999999966,489.8,0,6994,363,0,363,1287496,BSOFT,BIRLASOFT LIMITED
365,1568.01,190,1512.4,N,C,1599,4,/Date(1695635994000)/,1570.7,1522.05,58.3,1539.95,0,7053,0,190,0,63330,ACCELYA,ACCELYA SOLN INDIA LTD
366,580.34,0,588.3,N,C,599.8,4,/Date(1695636761000)/,581.25,572.1,-7.04999999999995,591.2,0,7083,224,0,224,796302,STARHEALTH,STAR HEALTH & AL INS CO L
367,927.85,0,927.15,N,C,950.8,1,/Date(1695637637000)/,914.6,912,-12.55,938.85,0,7105,25,0,25,80788,TEGA,TEGA INDUSTRIES LIMITED
368,1608.02,25,1559.9,N,C,1644,1,/Date(1695637795000)/,1625.45,1562.05,65.55,1581.95,0,7145,0,25,0,112473,ANANDRATHI,ANAND RATHI WEALTH LTD
369,546.35,4,539.55,N,C,552.65,35,/Date(1695637512000)/,550.6,539.6,11.0500000000001,544.3,0,7177,0,4,0,130777,RATEGAIN,RATEGAIN TRAVEL TECHN LTD
370,90.13,16419,86.2,N,C,91.9,500,/Date(1695637082000)/,91.2,86.25,5,86.55,0,7200,0,16419,0,3837103,SHRIRAMPPS,SHRIRAM PROPERTIES LTD
371,1712.32,0,1685.55,N,C,1742,3,/Date(1695637481000)/,1709.15,1678.55,23.6000000000001,1702.65,0,7227,10,0,10,57163,MAPMYINDIA,C.E. INFO SYSTEMS LIMITED
372,1263.54,0,1273.7,N,C,1280,1,/Date(1695637764000)/,1263.45,1256.6,-10.25,1270,0,7229,14,0,14,1246703,HCLTECH,HCL TECHNOLOGIES LTD
373,1072.4,100,1091,N,C,1097.55,1,/Date(1695637395000)/,1067.7,1058.05,-23.3,1091,0,7242,0,100,0,114812,METROBRAND,METRO BRANDS LIMITED
374,766.52,45,783.55,N,C,788.95,55,/Date(1695637758000)/,761.35,758.15,-22.1999999999999,778.1,0,7254,0,45,0,209281,MEDPLUS,MEDPLUS HEALTH SERV LTD
375,2075.39,0,2072,N,C,2096.55,1,/Date(1695637369000)/,2065.3,2060,-6.69999999999982,2070,0,7358,8,0,8,102256,DATAPATTNS,DATA PATTERNS INDIA LTD
376,279.36,0,277.25,N,C,283.75,5,/Date(1695637799000)/,278.75,275.25,1.5,276.95,0,7390,194,0,194,158736,SUPRIYA,SUPRIYA LIFESCIENCE LTD
377,507.28,849,510.75,N,C,514.95,3,/Date(1695637231000)/,504.2,503.5,-6.55000000000001,511,0,7401,0,849,0,410113,RAJESHEXPO,RAJESH EXPORTS LTD
378,792.12,648,802.8,N,C,806.55,100,/Date(1695637588000)/,785.55,782.05,-17.25,802.8,0,7406,0,648,0,1690718,GLENMARK,GLENMARK PHARMACEUTICALS
379,230.63,539,227.4,N,C,234.75,20,/Date(1695637310000)/,230.7,228,3.29999999999998,228,0,7506,0,539,0,1257720,WOCKPHARMA,WOCKHARDT LIMITED
380,274.9,0,281.25,N,C,282.05,200,/Date(1695636660000)/,274.5,271.35,-6.75,282,0,7553,1658,0,1658,286311,NRBBEARING,NRB BEARING LIMITED
381,348.66,5669,349.05,N,C,356.5,2,/Date(1695637194000)/,350.15,346.5,1.09999999999997,350,0,7603,0,5669,0,340534,CMSINFO,CMS INFO SYSTEMS LIMITED
382,598.78,0,595.6,N,C,606,2,/Date(1695637760000)/,603.35,589.15,7.75,591.1,0,7929,915,0,915,1428844,ZYDUSLIFE,ZYDUS LIFESCIENCES LTD
383,432.37,0,435.4,N,C,441.1,4,/Date(1695637336000)/,431.8,429.3,-3.59999999999997,435,0,7936,79,0,79,391147,AVANTIFEED,AVANTI FEEDS LIMITED
384,74.37,5000,74.48,N,C,74.66,100,/Date(1695635970000)/,74.31,74,-0.170000000000002,74,0,7942,0,5000,0,195140,ICICISILVE,ICICIPRAMC - ICICISILVE
385,1265.1,50,1256.5,N,C,1283.7,165,/Date(1695635987000)/,1266.75,1255,10.25,1265,0,7982,0,50,0,18658,GRWRHITECH,GARWARE HI-TECH FILMS LTD
386,547.12,0,556.1,N,C,561.5,15,/Date(1695637621000)/,541.9,538,-14.2,557.1,0,8050,2175,0,2175,272666,MAHLIFE,MAHINDRA LIFESPACE DEVLTD
387,249.53,316,241.75,N,C,254,505,/Date(1695637763000)/,252.95,241.05,11.2,244.5,0,8054,0,316,0,6356761,KTKBANK,KARNATAKA BANK LIMITED
388,2320.13,0,2245.6,N,C,2351.3,70,/Date(1695637669000)/,2337.55,2245.05,91.9500000000003,2245.6,0,8075,75,0,75,422280,DALBHARAT,DALMIA BHARAT LIMITED
389,341.59,465,342.8,N,C,345.55,14,/Date(1695637539000)/,340.2,339.9,-2.60000000000002,344,0,8110,0,465,0,861396,AWL,ADANI WILMAR LIMITED
390,1679.09,95,1705.9,N,C,1713.95,1,/Date(1695637150000)/,1681.35,1671.8,-24.5500000000002,1706,0,8124,0,95,0,192702,AJANTPHARM,AJANTA PHARMA LIMITED
391,1338.03,0,1342.25,N,C,1365.5,10,/Date(1695635997000)/,1333.4,1318,-8.84999999999991,1349.75,0,8167,525,0,525,74064,MANYAVAR,VEDANT FASHIONS LIMITED
392,45.61,0,45.92,N,C,46.14,544,/Date(1695635956000)/,46.05,45.34,0.129999999999995,45.9,0,8182,0,0,0,108994,MOMOMENTUM,MOTILALAMC - MOMOMENTUM
393,927.36,0,894.3,N,C,950,1,/Date(1695636977000)/,911.7,894.25,17.4000000000001,901.9,0,8311,1945,0,1945,1526289,BLUESTARCO,BLUE STAR LIMITED
394,1505.8,0,1494.1,N,C,1521.15,7,/Date(1695637502000)/,1515.55,1489.3,21.45,1498,0,8479,10,0,10,1238680,TVSMOTOR,TVS MOTOR COMPANY  LTD
395,153.19,0,153.53,N,C,158.15,18,/Date(1695635977000)/,154.24,152.51,0.710000000000008,158.15,0,8506,0,0,0,166227,MID150BEES,NIP IND ETF MIDCAP 150
396,86.26,1309,85,N,C,87,10,/Date(1695637278000)/,86.1,85,1.09999999999999,85.6,0,8510,0,1309,0,486019,GATEWAY,GATEWAY DISTRIPARKS LTD
397,547.91,103,549.25,N,C,552.7,1,/Date(1695637206000)/,546.45,544,-2.79999999999995,550,0,8546,0,103,0,105113,CHALET,CHALET HOTELS LIMITED
398,134.77,0,129.9,N,C,136.5,250,/Date(1695637431000)/,135.2,130,5.29999999999998,130,0,8585,4352,0,4352,3409989,NLCINDIA,NLC INDIA LIMITED
399,63.63,0,63.75,N,C,64.35,30,/Date(1695637785000)/,63.85,62.85,0.100000000000001,64.3,0,8596,2978,0,2978,3181150,MSUMI,MOTHERSON SUMI WRNG IND L
400,699.73,0,702.8,N,C,707.6,11,/Date(1695636635000)/,699.4,697,-3.39999999999998,704.7,0,8696,76,0,76,220504,VRLLOG,VRL LOGISTICS LIMITED
401,80.44,16715,81.6,N,C,85.2,100,/Date(1695637703000)/,78.25,76.85,-3.34999999999999,83.95,0,8736,0,16715,0,16287003,PNBGILTS,PNB GILTS LIMITED
402,328.09,5206,314.95,N,C,345,60,/Date(1695637776000)/,338.4,308.2,23.45,316.7,0,8828,0,5206,0,4343622,GAEL,GUJARAT AMBUJA EXPORTS LT
403,337.22,183,325.9,N,C,343.9,117,/Date(1695637799000)/,341.75,321.5,15.85,321.5,0,8840,0,183,0,513345,USHAMART,USHA MARTIN LTD.
404,414.06,0,412.4,N,C,416,1,/Date(1695637245000)/,415.25,411.9,2.85000000000002,412,0,8866,0,0,0,416402,CHOICEIN,CHOICE INTERNATIONAL LTD
405,1991.84,0,2009.3,N,C,2053.55,100,/Date(1695636852000)/,1983.4,1951.6,-25.8999999999999,2033.45,0,9014,7,0,7,28140,ANUP,THE ANUP ENGINEERING LTD
406,1075.12,0,1092.75,N,C,1091.6,1,/Date(1695635997000)/,1076.45,1060,-16.3,1085,0,9087,12,0,12,10898,PIXTRANS,PIX TRANSMISSIONS LIMITED
407,315.09,0,316.9,N,C,322.65,62,/Date(1695635998000)/,320.35,310.05,3.45000000000005,316.9,0,9111,0,0,0,204555,ARVINDFASN,ARVIND FASHIONS LIMITED
408,161.4,5475,161.25,N,C,163.3,385,/Date(1695637007000)/,160.75,160.05,-0.5,162.3,0,9309,0,5475,0,568119,STLTECH,STERLITE TECHNOLOGIES LTD
409,43.31,82182,43.85,N,C,45,19,/Date(1695637622000)/,43.5,42.65,-0.350000000000001,44.4,0,9348,0,82182,0,77489472,IOB,INDIAN OVERSEAS BANK
410,230.02,550,231.5,N,C,233.95,50,/Date(1695635982000)/,228.75,228.05,-2.75,232.45,0,9354,0,550,0,92554,TAJGVK,TAJ GVK HOTELS & RESORTS
411,401.14,196,404.6,N,C,408.65,1,/Date(1695637294000)/,398.05,396.5,-6.55000000000001,405.6,0,9356,0,196,0,192549,MSTCLTD,MSTC LIMITED
412,294.01,49145,293.7,N,C,295.9,1000,/Date(1695637172000)/,293.85,292.5,0.150000000000034,295.8,0,9362,0,49145,0,339873,CAMPUS,CAMPUS ACTIVEWEAR LIMITED
413,369.41,419,370.6,N,C,374.85,1,/Date(1695636609000)/,368.2,364.3,-2.40000000000003,373.8,0,9385,0,419,0,345764,PNCINFRA,PNC INFRATECH LTD.
414,1043.76,0,1049.2,N,C,1057.95,8,/Date(1695637280000)/,1033.95,1030.15,-15.25,1055.15,0,9408,41,0,41,242296,RAINBOW,RAINBOW CHILDRENS MED LTD
415,648.75,1668,651.3,N,C,653,10,/Date(1695637660000)/,646.65,645.5,-4.64999999999998,650,0,9480,0,1668,0,651991,LICI,LIFE INSURA CORP OF INDIA
416,169.37,5676,166.85,N,C,171.7,45,/Date(1695637748000)/,169.8,164.8,2.95000000000002,167.35,0,9552,0,5676,0,34727498,RVNL,RAIL VIKAS NIGAM LIMITED
417,1162.74,0,1156.4,N,C,1169.75,50,/Date(1695635973000)/,1161.55,1153,5.14999999999986,1153,0,9553,0,0,0,7697,PRUDENT,PRUDENT CORP ADV SER LTD
418,1429.83,0,1417.75,N,C,1440.5,15,/Date(1695635997000)/,1431.8,1403.4,14.05,1416,0,9581,102,0,102,154431,METROPOLIS,METROPOLIS HEALTHCARE LTD
419,5194.7,275,5130,N,C,5262.95,5,/Date(1695637316000)/,5206.6,5086.05,76.6000000000004,5151,0,9590,0,275,0,702950,POLYCAB,POLYCAB INDIA LIMITED
420,423.37,0,430.25,N,C,430.25,1,/Date(1695637781000)/,421.1,419.95,-9.14999999999998,430.25,0,9599,163,0,163,607639,DELHIVERY,DELHIVERY LIMITED
421,471.24,0,466.9,N,C,477,70,/Date(1695635998000)/,470.8,463.3,3.90000000000003,468.9,0,9617,2,0,2,46625,SPLPETRO,SUPREME PETROCHEM LIMITED
422,297.52,0,300.35,N,C,301.9,100,/Date(1695636615000)/,295.6,294.05,-4.75,301,0,9668,2224,0,2224,137995,HIKAL,HIKAL LIMITED
423,1059.59,55,1073.75,N,C,1083.35,6,/Date(1695637502000)/,1051.2,1046,-22.55,1078.9,0,9683,0,55,0,504621,KPITTECH,KPIT TECHNOLOGIES LIMITED
424,37.93,0,37.8,N,C,38.5,5,/Date(1695637797000)/,37.85,37.65,0.0500000000000043,37.8,0,9685,51422,0,51422,8552321,TRIDENT,TRIDENT LIMITED
425,72.32,14689,71.15,N,C,73.65,500,/Date(1695637552000)/,71.55,71.15,0.399999999999991,71.5,0,9741,0,14689,0,2058968,PARADEEP,PARADEEP PHOSPHATES LTD
426,1771.98,0,1759.7,N,C,1810.05,1,/Date(1695637680000)/,1760.0,1742.5,0.299999999999955,1770,0,9750,55,0,55,47473,ETHOSLTD,ETHOS LIMITED
427,484.36,3,484.25,N,C,489.45,97,/Date(1695637389000)/,482.65,480.2,-1.60000000000002,483.95,0,9756,0,3,0,47297,EMUDHRA,EMUDHRA LIMITED
428,970.77,11,977.6,N,C,984.8,34,/Date(1695635999000)/,968.85,967.2,-8.75,980.95,0,9810,0,11,0,22847,AETHER,AETHER INDUSTRIES LIMITED
429,1400.3,0,1392.6,N,C,1414.1,15,/Date(1695637754000)/,1396.8,1377.5,4.20000000000005,1390,0,9819,0,0,0,466853,HAVELLS,HAVELLS INDIA LIMITED
430,1712.95,0,1708.35,N,C,1743.3,4,/Date(1695637494000)/,1714.35,1694.35,6,1695,0,9917,0,0,0,24762,NEOGEN,NEOGEN CHEMICALS LIMITED
431,977.27,216,986.15,N,C,991.15,2,/Date(1695636790000)/,976.85,972,-9.29999999999995,987,0,10099,0,216,0,557733,GODREJCP,GODREJ CONSUMER PRODUCTS
432,86.4,10025,86.65,N,C,87.5,1,/Date(1695637210000)/,85.75,85.6,-0.900000000000006,87.25,0,10238,0,10025,0,607568,CONFIPET,CONFIDENCE PETRO IND LTD.
433,769.82,0,771.45,N,C,774.9,100,/Date(1695636623000)/,770.05,765.05,-1.40000000000009,774.9,0,10243,551,0,551,295533,SYNGENE,SYNGENE INTERNATIONAL LTD
434,1107.22,0,1097.45,N,C,1115,10,/Date(1695637797000)/,1110.55,1093.85,13.0999999999999,1099,0,10440,112,0,112,560175,LUPIN,LUPIN LIMITED
435,1016.57,0,1017.45,N,C,1024.35,2,/Date(1695637800000)/,1017.95,1010.15,0.5,1022,0,10447,85,0,85,482925,MCDOWELL-N,UNITED SPIRITS LIMITED
436,233.83,160,238.35,N,C,240.45,40,/Date(1695636818000)/,230.9,230.2,-7.44999999999999,240.45,0,10453,0,160,0,273184,SATIN,SATIN CREDIT NET LTD
437,402.05,125,402.55,N,C,408.1,15,/Date(1695636894000)/,402.75,397.5,0.199999999999989,402.55,0,10577,0,125,0,287499,KRBL,KRBL LIMITED
438,1604.81,0,1549.35,N,C,1638,1,/Date(1695637166000)/,1584.5,1568.15,35.1500000000001,1570,0,10578,42,0,42,78498,MPSLTD,MPS LIMITED
439,105.47,0,104.7,N,C,106.5,5,/Date(1695637695000)/,105.8,104.75,1.09999999999999,104.75,0,10579,1640,0,1640,778947,MARKSANS,MARKSANS PHARMA LIMITED
440,788.62,149,787.25,N,C,799.95,1,/Date(1695636900000)/,789.8,779.65,2.54999999999995,785,0,10580,0,149,0,40571,TCI,TRANSPORT CORPN OF INDIA
441,438.28,51,439.6,N,C,442.15,500,/Date(1695637349000)/,437.3,435.1,-2.30000000000001,440.95,0,10599,0,51,0,1108990,GUJGASLTD,GUJARAT GAS LIMITED
442,908.09,0,911.4,N,C,913.35,1,/Date(1695637720000)/,910.4,902.05,-1,912,0,10604,810,0,810,5278045,BHARTIARTL,BHARTI AIRTEL LIMITED
443,78.84,0,77.5,N,C,80.55,500,/Date(1695637796000)/,80.2,76.55,2.7,77.9,0,10666,603,0,603,132629554,PNB,PUNJAB NATIONAL BANK
444,2960.45,4,2991.2,N,C,2994.05,34,/Date(1695637078000)/,2948.2,2935.7,-43,2986.25,0,10726,0,4,0,98949,INDIAMART,INDIAMART INTERMESH LTD
445,4147.4,6,4195.3,N,C,4217.4,39,/Date(1695635999000)/,4133.25,4117.25,-62.0500000000002,4195.35,0,10738,0,6,0,83454,OFSS,ORACLE FIN SERV SOFT LTD.
